"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"55d4a75ce4b04f5afbedad39","7e3fa1ef-0cac-4943-b9a9-bf41993b8c37","PHYSICAL","shop","satellite-double-finger-ring","Satellite Double-Finger Ring","<p class="""" style=""white-space:pre-wrap;"">The Satellite Double-Finger Ring is an even bolder choice than the single Satellite Ring. The resin-set crushed pyrite cups rest comfortably between the index and ring fingers and securely atop the fingers' base. Its ""floating"" appearance will raise eyebrows.</p><p class="""" data-rte-preserve-empty=""true"" style=""white-space:pre-wrap;""></p><p class="""" style=""white-space:pre-wrap;""><strong>Material: sterling silver,&nbsp;resin,&nbsp;crushed pyrite</strong></p>","SQ4374219","Size","6/7","","","","","108.00","0.00","No","2","Rings","statement ring, sterling silver, resin, crushed pyrite, Satellite","0.2","6.0","6.0","6.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/55d4d5e0e4b01583f4f05480/1598981563852/BD_Satellite_double_finger_rng2.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5f4e851dc1bcfb77ced859dc/1599709040497/IMG_3952.JPG https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5f4e85e5ea05f06a61d0f77e/1599709041367/IMG_3635.JPEG https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5d085b9923ffb700019d94ee/1599709040516/BD_SATALITEDOUBLE%2BRNG.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/55d4d8d5e4b0154787fb2c33/1599709040513/BD_PS_SATELLITE_DOUBLE_FINGER_RNG.jpg"
"","0ba102b4-d973-4ec7-bf49-4c119e047e34","","","","","","SQ8177625","Size","Custom","","","","","108.00","0.00","No","Unlimited","","","0.2","6.0","6.0","6.0","",""
"55d4e30ce4b0f680f0168a62","16f0814a-3c42-4fd0-a8cf-4b983ff1f88e","PHYSICAL","shop","ormes-stud","Ormes Stud","<p class="""" style=""white-space:pre-wrap;"">This hammered circle stud adds the perfect touch of glimmer to your everyday look. Its simplicity suits the most modest tastes, while the texture can't help but catch the eye with its gleaming highlights. When you can't quite put your finger on a gift for that hard-to-read person, the Ormes Stud aims to please all.</p><p class="""" data-rte-preserve-empty=""true"" style=""white-space:pre-wrap;""></p><p class="""" style=""white-space:pre-wrap;""><strong>Material: sterling silver or 14k gold-filled, sterling silver posts &amp; nuts</strong></p>","SQ5642501","Metal","Sterling Silver","","","","","38.00","0.00","No","Unlimited","Earrings, $50 and Under","stud earrings, studs, hammered, sterling silver, 14k gold, gold-filled","0.1","6.0","6.0","6.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5b6b93561ae6cfd6fd948880/1577803233215/ORMES.GF.STD.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5c61a5c84192028f3d49505d/1597604834952/ORM.GF.STD+boarder.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5b6b93566d2a73a9272fe256/1598062568777/ORMES.GF.STD2.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5f398528de22531a4da037dc/1598062568770/ORMES.SS.STD.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5f3984185e34e95335df92dc/1598062714105/ormesstd.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5f407ffe327e11145068a54a/1598062596156/STP_ROOF_ORMESneedle6_IG.jpg"
"","2933f4a6-b817-438c-9ace-8ac3a271a200","","","","","","SQ3943466","Metal","14k Gold-filled","","","","","46.00","0.00","No","Unlimited","","","0.1","6.0","6.0","6.0","",""
"55ec1d6fe4b01d7150913dad","5f9e5f36-93cf-44a7-b682-3bb9afb37792","PHYSICAL","shop","notch-stud","Notch Stud","<p class="""" style=""white-space:pre-wrap;"">A short but sweet variation from the Notch Series, these Notch Studs are ready to wear on any adventure. The staggered notches add a subtle element of texture that glistens when the light catches.</p><p class="""" data-rte-preserve-empty=""true"" style=""white-space:pre-wrap;""></p><p class="""" style=""white-space:pre-wrap;""><strong>Material: sterling silver,&nbsp;sterling silver posts &amp; nuts</strong></p>","SQ6607516","Metal","Sterling Silver","","","","","42.00","0.00","No","Unlimited","Earrings, $50 and Under","Notch, stud earrings, studs, sterling silver, hand-carved","0.1","6.0","6.0","6.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5c5b5cb98165f5deae56a875/1598062195672/NOT.SS.STD2.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5dd29a54e4692e5af28f2332/1598062195672/NOT.SS.STD.JPG"
"55ec1fa5e4b0baa2cadb6bc9","fe588d61-552e-4030-84b8-236d7d4a4b67","PHYSICAL","shop","satellite-ring","Satellite Ring","<p class="""" style=""white-space:pre-wrap;"">The Satellite Ring is a bold choice for a unique individual. The resin-set crushed pyrite cups rest comfortably between the fingers, and securely atop the finger's base. Its ""floating"" appearance will raise eyebrows.</p><p class="""" data-rte-preserve-empty=""true"" style=""white-space:pre-wrap;""></p><p class="""" style=""white-space:pre-wrap;""><strong>Material: sterling silver,&nbsp;resin,&nbsp;crushed pyrite</strong></p>","SQ4448833","Size","7","","","","","54.00","0.00","No","1","Rings, $100 and Under","statement ring, sterling silver, resin, crushed pyrite, Satellite","0.1","6.0","6.0","6.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5bd93d14aa4a9938caee13c1/1577804286228/sat.r_2.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5dd2b853a7268603df595587/1577804294949/sat.r2.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5a561edc0d92974f9147b44a/1577804310675/SAT.R1.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5dd2a82a05261b3d23afce19/1577804301153/sat.r2.jpg"
"","b4a3d6e5-96e1-45c7-865a-7fe28a20e62c","","","","","","SQ1809599","Size","7.5","","","","","54.00","0.00","No","1","","","0.1","6.0","6.0","6.0","",""
"55ec204de4b0a5619b320f75","6edd32de-bc5a-4e79-b9ca-34d1b678580b","PHYSICAL","shop","talon-cuff","Talon Cuff","<p>Complete the Talon Collection with this tough cuff. The signature deep notches boldly accentuate the contours of your wrist.</p><p><span style=""font-size:12px"">Click <a target=""_blank"" href=""http://forgeandfinish.com/braceletring-size-guide"">here</a>&nbsp;for Bracelet Size Guide.</span></p><p><strong>Material: brass or sterling silver</strong></p><p> </p>","SQ9174680","Metal","Sterling Silver","Size","S","","","150.00","0.00","No","Unlimited","Bracelets + Cuffs, $100 and Under","unisex cuff, Talon, brass, sterling silver, cuff, stackable","0.8","6.0","6.0","6.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/56e08fbd2fe131436a1de830/1577805355105/BD_TALON_BRC1.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/55ec204ee4b0a5619b320f76/1577805347487/BD_TALONSTUDBRC_PS.jpg"
"","23058f2e-8f1d-4083-84c2-e9c1c2043e2f","","","","","","SQ1113840","Metal","Sterling Silver","Size","M","","","150.00","0.00","No","Unlimited","","","0.8","6.0","6.0","6.0","",""
"","ef62281a-75cd-4392-bcd9-cfe25c6d7ef4","","","","","","SQ5803234","Metal","Sterling Silver","Size","L","","","150.00","0.00","No","Unlimited","","","0.8","6.0","6.0","6.0","",""
"","162168b1-4610-4c74-9526-36e3d2f8d1be","","","","","","SQ1133369","Metal","Brass","Size","S","","","98.00","0.00","No","Unlimited","","","0.8","6.0","6.0","6.0","",""
"","0f8e7a06-06ec-4d31-a118-e511998c85ed","","","","","","SQ5945053","Metal","Brass","Size","M","","","98.00","0.00","No","Unlimited","","","0.8","6.0","6.0","6.0","",""
"","f14a9e97-1462-40c0-86fb-7de804804d83","","","","","","SQ2978537","Metal","Brass","Size","L","","","98.00","0.00","No","Unlimited","","","0.8","6.0","6.0","6.0","",""
"562ec9a4e4b0da2ef8cd9f14","21b7e9f2-c0c0-4339-bcc0-573aa69f3690","PHYSICAL","shop","square-charm-necklace","Square Charm Necklace","<p>The dainty Square Charm Necklace is a staple piece that stays on for long periods of time. Don't hesitate to layer, for she pairs well with other necklaces.&nbsp;</p><p><strong>Material: sterling silver, 16""L chain</strong></p>","SQ7870025","","","","","","","68.00","0.00","No","0","Necklaces, $100 and Under","minimalist","0.2","6.0","6.0","6.0","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/562ec9a6e4b0da2ef8cd9f18/1594985170627/LA_SQCHRMNKL.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/564110c7e4b05d0d171872c1/1594985170023/sqchrmsolo.jpg"
"56379816e4b03a1d24acd85f","088eb6fa-56e5-434f-80ec-38d92232cf8e","PHYSICAL","shop","ormes-necklace","Ormes Necklace","<p class="""" style=""white-space:pre-wrap;"">Balancing an elegant shape with a statement-making appeal, the lariat Ormes Necklace offers a delicate chain strung through a perfectly imperfect circle made edgier with a hammered texture.</p><p class="""" data-rte-preserve-empty=""true"" style=""white-space:pre-wrap;""></p><p class="""" style=""white-space:pre-wrap;""><strong>Material: hammered circle charms, 21.5""L sterling silver or 14k gold-filled chain, lariat with clasp</strong></p>","SQ7277368","Metal","Sterling Silver","","","","","82.00","0.00","No","Unlimited","Necklaces, $100 and Under","lariat, hammered, 14k gold, gold-filled","0.2","6.0","6.0","6.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5b6b93b1575d1f1be4a85b2a/1598980689415/ORMES.GR.LRT2.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5a592a4a71c10bc39a516794/1598980689412/20170613-1S0A2212.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5637982fe4b0800cccc06b71/1598985340825/US_ORMES_NKL.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5f4e82a5520edd1076bd504c/1598985340831/IMG_3677.JPEG"
"","5518409e-50fc-42e3-90e1-35e075e8cf1a","","","","","","SQ9555443","Metal","14k Gold-filled","","","","","92.00","0.00","No","Unlimited","","","0.2","6.0","6.0","6.0","",""
"56379f5ee4b0d70e506ac0dc","af385c5d-dd29-484f-8764-7f0596d7460c","PHYSICAL","shop","stella-stud-set","Stella Stud Set","<p class="""" style=""white-space:pre-wrap;"">Upgrade your dainty earring collection with the one-stop-shop Stella Stud Set: a trio of organically-shaped sterling silver studs that can be styled together or rocked solo.</p><p class="""" data-rte-preserve-empty=""true"" style=""white-space:pre-wrap;""></p><p class="""" style=""white-space:pre-wrap;""><strong>Material:&nbsp;set of three organic sterling silver nugget studs,&nbsp;sterling silver posts &amp; nuts</strong></p>","SQ9040224","","","","","","","45.00","0.00","No","Unlimited","Earrings, $50 and Under","studs, stud earrings, everyday jewelry, sterling silver","0.1","6.0","6.0","6.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/56379f99e4b00325722ea0f7/1598984831965/STELLASTUDSET.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5f4e926dd3393769dc35217b/1598984818170/IMG_3769.JPG"
"5637a57be4b0d54f207adf9f","3cbb1565-da36-46bc-b512-0053812ae66f","PHYSICAL","shop","stella-stacker","Stella Stacker","<p class="""" style=""white-space:pre-wrap;"">These delicate stacking rings add the right touch of texture to liven up your layered look. Style the Stella Stackers together or mix in with other stackable pieces with contrasting finishes.</p><p class="""" data-rte-preserve-empty=""true"" style=""white-space:pre-wrap;""></p><p class="""" style=""white-space:pre-wrap;""><strong>Material: sterling silver or 14k gold-filled</strong></p>","SQ6822264","Metal","Sterling Silver","","","","","36.00","0.00","No","Unlimited","Rings, $50 and Under","stackable, stacking rings, delicate, sterling silver, gold-filled, everyday jewelry","0.1","6.0","6.0","6.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5c4a8d0188251bff11996ee6/1577809180219/ST.STKR.GF.R3+.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5f4e92a82466841cb304b455/1598984878527/IMG_3782.JPEG https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5c48d9024d7a9ca63639cb05/1577809196959/ST.STKR.GF.R2+copy.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5637a587e4b0588d22f772a7/1577809203615/STELLASTR.RNG.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5dd29590f7831724c99bd62c/1577809187069/gf.stkrs2.jpg"
"","4aef0019-6146-4b17-806c-589dc22a1f05","","","","","","SQ7070221","Metal","14k Gold-filled","","","","","38.00","0.00","No","Unlimited","","","0.1","6.0","6.0","6.0","",""
"5640e4c1e4b0e6862eda45ca","6495314c-bce4-42d2-8b1e-5363c74f5056","PHYSICAL","shop","orbit-earring","Orbit Earring","<p class="""" style=""white-space:pre-wrap;"">Dainty and all ladylike are the Orbit Earrings in a nutshell. The organically shaped ""orbits"" wear like a summer breeze: light and care-free.</p><p class="""" style=""white-space:pre-wrap;"">&nbsp;</p><p class="""" style=""white-space:pre-wrap;""><strong>Material: gold-filled or sterling silver wire</strong></p>","SQ1925687","Metal","14k Gold-filled","","","","","62.00","0.00","No","Unlimited","Earrings, $50 and Under","gold-filled, sterling silver, statement earrings","0.1","6.0","6.0","6.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5640e4d4e4b0e6862eda4707/1577808772193/orbeargf.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5640e4f1e4b05d0d17168b4c/1577808795739/orbearSS1.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5640e4dae4b0e6862eda4758/1577808784309/orbearss.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5c4a7fdc575d1f6e8aae4192/1577808788996/ORB.SS.EAR.jpg"
"","a678698d-8653-4adf-be4d-c7bcfd51c539","","","","","","SQ6248383","Metal","Sterling Silver","","","","","42.00","0.00","No","Unlimited","","","0.1","6.0","6.0","6.0","",""
"5640ea4be4b0c8d9d7522630","421abfa1-0c57-4f1c-b519-87c5a4f9e1c5","PHYSICAL","shop","talon-stud","Talon Stud","<p class="""" style=""white-space:pre-wrap;"">The Talon Stud maintains its edgy elegance but dials back a notch or three in this new modest mod version.</p><p class="""" data-rte-preserve-empty=""true"" style=""white-space:pre-wrap;""></p><p class="""" style=""white-space:pre-wrap;""><strong>Material: brass or sterling silver, sterling silver posts &amp; nuts</strong></p>","SQ4617685","Metal","Brass","","","","","70.00","0.00","No","1","Earrings, $100 and Under","studs, stud earrings, Talon, bronze, sterling silver, statement earrings","0.4","6.0","6.0","6.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5640ea7ce4b027fb791bb46b/1515787831959/talstd.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5640ea82e4b027fb791bb49d/1577804923300/talstd1.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/58e5598f6b8f5bd081d819e5/1577804910454/TALNSLDSTDSS1.jpg"
"","f1b9c8c6-fa2f-42e5-84f3-3b17184feec4","","","","","","SQ1271925","Metal","Sterling Silver","","","","","98.00","0.00","No","Unlimited","","","0.4","6.0","6.0","6.0","",""
"5641122ce4b0b703c072c159","282dfce6-3602-4f90-9902-3014bd2b6fbb","PHYSICAL","shop","miniature-fortune-cookie-necklace","Fortune Cookie Necklace","<p class="""" style=""white-space:pre-wrap;"">Our small object obsession has inspired an even smaller, metal version of the Fortune Cookie Necklace. This whimsical symbol will become your favorite good luck charm.</p><p class="""" data-rte-preserve-empty=""true"" style=""white-space:pre-wrap;""></p><p class="""" style=""white-space:pre-wrap;""><strong>Material: bronze with gold-filled chain or sterling silver with sterling silver chain, 24""L chain</strong></p>","SQ8730733","Metal","Sterling Silver","","","","","120.00","0.00","No","Unlimited","$100 and Under, Necklaces","sterling silver, bronze, gold-filled, everyday jewelry, pendant necklace","0.5","6.0","6.0","6.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/56411268e4b0f5111ca7cdfd/1577810648659/fcssnkl3.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5f4e83115402665b9d272513/1598980896132/IMG_3937.JPG https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/56411260e4b0f5111ca7cdad/1577810637791/fcbrznkl2.jpg"
"","a7c8f8bf-9062-417e-a208-5e74f411a41b","","","","","","SQ7683655","Metal","Bronze","","","","","98.00","0.00","No","Unlimited","","","0.5","6.0","6.0","6.0","",""
"564129e9e4b09a51a66ff0ae","2460bc71-58c0-4baa-a9e6-0e62f2d5ad1a","PHYSICAL","shop","daria-ring","Daria Ring","<p class="""" style=""white-space:pre-wrap;"">The wrap-formed Daria Ring gives way to a double band that proudly takes up property at the base of one's finger. While the trend of skinny stacker rings still reigns, we longed for a piece that could simply stand on its own.</p><p class="""" data-rte-preserve-empty=""true"" style=""white-space:pre-wrap;""></p><p class="""" style=""white-space:pre-wrap;""><strong>Material: sterling silver or 14k gold-filled</strong></p>","SQ9604340","Metal","14k Gold-filled","","","","","82.00","0.00","No","Unlimited","Rings, $50 and Under","","0.2","6.0","6.0","6.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5c4a8cd7b914431dadc1ef48/1577806393779/DARIA.BR.R.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5dd29db66ad8ea6615132a48/1577806402600/mp.hlfmn.pnd%3Adaria.gf.r.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/564129fde4b09a51a66ff16a/1577806413508/darrngss1.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5f4e8722cd3eae265231ff12/1598981995967/IMG_3859.JPG https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/56412a06e4b09a51a66ff1cc/1598981995383/darrngss3.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5c587330e79c709f6af1c5d1/1598981995385/DARIA.SS.R.HP.2.jpg"
"","6cd2dad3-d37c-44c0-ab73-70d516d43b87","","","","","","SQ2693821","Metal","Sterling Silver","","","","","82.00","0.00","No","Unlimited","","","0.2","6.0","6.0","6.0","",""
"56413af8e4b0be4a7bbdfbda","bb99fd21-2c0e-4dc2-a251-c1811621d0f0","PHYSICAL","shop","cheeky-money-clips","Cheeky Money Clips","<p class="""" style=""white-space:pre-wrap;"">Say hello to the go-to gift. These money clips put the ""fun"" in functional. Our catalog of cheeky expressions is profound, but request a personal text of up to 12 characters (including symbols: !@#$%&amp;).</p><p class="""" style=""white-space:pre-wrap;"">&lt;&lt;For custom orders: Add ""Custom"" to cart and complete form&gt;&gt;</p><p class="""" style=""white-space:pre-wrap;""><strong>Material: bronze</strong></p>","SQ9633208","Text","BACON","","","","","20.00","0.00","No","Unlimited","Money Clips, $50 and Under","custom, gift, stamped","0.3","6.0","6.0","6.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/56413af8e4b0be4a7bbdfbdd/1587930112575/money+clip.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5ac9ad13562fa79982656f49/1587930109212/mc.car.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5ac9ad1388251b53483a8e84/1587930109214/mc.jpg"
